brand_name,product_name,product_subcategory,product_category,product_department,product_family,store_sales,store_cost,unit_sales,the_date,city,state_province,country
Choice,Choice Mint Chocolate Bar,Chocolate Candy,Candy,Snacks,Food,2.24,0.9184,4,6/14/1998 0:00,Mexico City,Mexico,Mexico
PigTail,PigTail Frozen Chicken Thighs,Frozen Chicken,Meat,Frozen Foods,Food,4.42,1.4144,2,1/24/1998 0:00,Mexico City,Mexico,Mexico
Shady Lake,Shady Lake Rice Medly,Rice,Starchy Foods,Starchy Foods,Food,2.1,0.987,3,6/14/1998 0:00,Mexico City,Mexico,Mexico
Fort West,Fort West Dried Dates,Dried Fruit,Snack Foods,Snack Foods,Food,9.87,4.0467,3,8/22/1998 0:00,Mexico City,Mexico,Mexico
High Top,High Top Party Nuts,Nuts,Specialty,Produce,Food,5.64,1.8612,2,11/9/1998 0:00,Mexico City,Mexico,Mexico
High Quality,High Quality 100 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,6.16,2.4024,4,10/28/1998 0:00,Mexico City,Mexico,Mexico
Consolidated,Consolidated Conditioning Shampoo,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable,5.91,2.4822,3,11/9/1998 0:00,Mexico City,Mexico,Mexico
Faux Products,Faux Products HCL Nasal Spray,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable,4.83,1.932,3,10/28/1998 0:00,Mexico City,Mexico,Mexico
Steady,Steady Mint Mouthwash,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable,6.72,2.8224,3,10/28/1998 0:00,Mexico City,Mexico,Mexico
High Top,High Top Lemons,Fresh Fruit,Fruit,Produce,Food,3.34,1.6366,2,10/28/1998 0:00,Mexico City,Mexico,Mexico
Best Choice,Best Choice Fudge Brownies,Cookies,Snack Foods,Snack Foods,Food,5.19,1.9203,3,11/9/1998 0:00,Mexico City,Mexico,Mexico
Horatio,Horatio Dried Apples,Dried Fruit,Snack Foods,Snack Foods,Food,7.08,3.0444,4,10/28/1998 0:00,Mexico City,Mexico,Mexico
Tell Tale,Tell Tale Cantelope,Fresh Fruit,Fruit,Produce,Food,11.46,4.9278,3,10/2/1998 0:00,Mexico City,Mexico,Mexico
Urban,Urban Small Eggs,Eggs,Eggs,Eggs,Food,11.22,3.7026,3,10/2/1998 0:00,Mexico City,Mexico,Mexico
Red Spade,Red Spade Sliced Ham,Deli Meats,Meat,Deli,Food,3.14,0.9734,2,10/2/1998 0:00,Mexico City,Mexico,Mexico
Even Better,Even Better Chocolate Milk,Milk,Dairy,Dairy,Drink,2.55,0.867,3,10/2/1998 0:00,Mexico City,Mexico,Mexico
Consolidated,Consolidated Conditioning Shampoo,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable,3.94,1.379,2,8/1/1998 0:00,Ladner,BC,Canada
Cormorant,Cormorant Plastic Knives,Plastic Utensils,Plastic Products,Household,Non-Consumable,2.94,1.1172,2,8/1/1998 0:00,Ladner,BC,Canada
Imagine,Imagine Frozen Pancakes,Pancakes,Breakfast Foods,Frozen Foods,Food,5.61,2.6367,3,8/1/1998 0:00,Ladner,BC,Canada
Golden,Golden Frozen Pancakes,Pancakes,Breakfast Foods,Frozen Foods,Food,5.44,1.9584,4,11/28/1998 0:00,Ladner,BC,Canada
Horatio,Horatio Low Fat Chips,Chips,Snack Foods,Snack Foods,Food,15.12,6.6528,4,11/28/1998 0:00,Ladner,BC,Canada
Quick,Quick Extra Lean Hamburger,Hamburger,Meat,Meat,Food,5.22,2.349,2,11/28/1998 0:00,Ladner,BC,Canada
Consolidated,Consolidated Silky Smooth Hair Conditioner,Conditioner,Bathroom Products,Health and Hygiene,Non-Consumable,5.88,1.9404,4,11/28/1998 0:00,Ladner,BC,Canada
Imagine,Imagine Frozen Broccoli,Frozen Vegetables,Vegetables,Frozen Foods,Food,3.78,1.2852,2,11/28/1998 0:00,Ladner,BC,Canada
Tell Tale,Tell Tale Sweet Onion,Fresh Vegetables,Vegetables,Produce,Food,5.44,1.6864,4,11/28/1998 0:00,Ladner,BC,Canada
Best Choice,Best Choice Graham Crackers,Cookies,Snack Foods,Snack Foods,Food,7.92,3.0888,4,3/25/1998 0:00,Coronado,CA,USA
High Top,High Top Beets,Fresh Vegetables,Vegetables,Produce,Food,6.81,2.3154,3,2/15/1998 0:00,Coronado,CA,USA
Hermanos,Hermanos Green Pepper,Fresh Vegetables,Vegetables,Produce,Food,11.58,5.79,3,4/19/1998 0:00,Coronado,CA,USA
Even Better,Even Better Muenster Cheese,Cheese,Dairy,Dairy,Food,2.16,0.9288,3,4/19/1998 0:00,Coronado,CA,USA
Golden,Golden Pancake Mix,Pancake Mix,Breakfast Foods,Frozen Foods,Food,7.08,3.3984,3,4/19/1998 0:00,Coronado,CA,USA
Colony,Colony Blueberry Muffins,Muffins,Bread,Baked Goods,Food,7.44,2.5296,3,2/15/1998 0:00,Coronado,CA,USA
Tell Tale,Tell Tale Onions,Fresh Vegetables,Vegetables,Produce,Food,4.82,1.7352,2,2/15/1998 0:00,Coronado,CA,USA
Green Ribbon,Green Ribbon Canned Peaches,Canned Fruit,Fruit,Canned Products,Food,9.33,4.1985,3,2/15/1998 0:00,Coronado,CA,USA
Ebony,Ebony Dried Mushrooms,Fresh Vegetables,Vegetables,Produce,Food,10.02,4.3086,3,8/25/1998 0:00,Tacoma,WA,USA
Big Time,Big Time Ice Cream,Ice Cream,Frozen Desserts,Frozen Foods,Food,11.08,5.2076,4,2/8/1998 0:00,Tacoma,WA,USA
Horatio,Horatio Chocolate Chip Cookies,Cookies,Snack Foods,Snack Foods,Food,11.04,5.1888,4,9/29/1998 0:00,Tacoma,WA,USA
Consolidated,Consolidated 200 MG Ibuprofen,Ibuprofen,Pain Relievers,Health and Hygiene,Non-Consumable,7.96,3.3432,2,9/21/1998 0:00,Tacoma,WA,USA
Walrus,Walrus Chardonnay Wine,Wine,Beer and Wine,Alcoholic Beverages,Drink,2.49,1.1703,3,9/21/1998 0:00,Tacoma,WA,USA
BBB Best,BBB Best Oregano,Spices,Baking Goods,Baking Goods,Food,2.12,0.9328,4,8/25/1998 0:00,Tacoma,WA,USA
Cutting Edge,Cutting Edge Chicken Hot Dogs,Hot Dogs,Meat,Deli,Food,4.59,1.4688,3,2/8/1998 0:00,Tacoma,WA,USA
Cormorant,Cormorant C-Size Batteries,Batteries,Electrical,Household,Non-Consumable,9.57,3.7323,3,3/5/1998 0:00,Tacoma,WA,USA
Red Spade,Red Spade Low Fat Cole Slaw,Deli Salads,Side Dishes,Deli,Food,6.2,2.356,2,3/5/1998 0:00,Tacoma,WA,USA
Denny,Denny Toilet Bowl Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,4.64,2.2736,2,2/8/1998 0:00,Tacoma,WA,USA
Tell Tale,Tell Tale Broccoli,Fresh Vegetables,Vegetables,Produce,Food,5.43,2.0091,3,2/8/1998 0:00,Tacoma,WA,USA
Sunset,Sunset Plastic Knives,Plastic Utensils,Plastic Products,Household,Non-Consumable,7.71,3.6237,3,2/8/1998 0:00,Tacoma,WA,USA
Consolidated,Consolidated 200 MG Acetominifen,Acetominifen,Pain Relievers,Health and Hygiene,Non-Consumable,7.32,2.6352,4,2/8/1998 0:00,Tacoma,WA,USA
Choice,Choice Bubble Gum,Gum,Candy,Snacks,Food,2.12,0.8692,4,9/21/1998 0:00,Tacoma,WA,USA
Skinner,Skinner Orange Juice,Juice,Pure Juice Beverages,Beverages,Drink,3.88,1.358,2,8/25/1998 0:00,Tacoma,WA,USA
Dollar,Dollar Monthly Sports Magazine,Sports Magazines,Magazines,Periodicals,Non-Consumable,3.44,1.204,4,9/29/1998 0:00,Tacoma,WA,USA
Imagine,Imagine Frozen Mushroom Pizza,Pizza,Pizza,Frozen Foods,Food,4.65,2.325,3,4/8/1998 0:00,Tacoma,WA,USA
Carrington,Carrington Blueberry Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,2.28,0.7524,4,4/8/1998 0:00,Tacoma,WA,USA
Consolidated,Consolidated Dishwasher Detergent,Nasal Sprays,Decongestants,Health and Hygiene,Non-Consumable,5.34,2.0292,2,4/8/1998 0:00,Tacoma,WA,USA
Choice,Choice Mints,Hard Candy,Candy,Snacks,Food,7.6,2.964,4,3/5/1998 0:00,Tacoma,WA,USA
Amigo,Amigo Lox,Fresh Fish,Seafood,Seafood,Food,8.88,3.3744,3,4/8/1998 0:00,Tacoma,WA,USA
BBB Best,BBB Best Apple Butter,Preserves,Jams and Jellies,Baking Goods,Food,6.6,2.31,4,3/5/1998 0:00,Tacoma,WA,USA
Even Better,Even Better Sharp Cheddar Cheese,Cheese,Dairy,Dairy,Food,9.75,4.1925,3,3/5/1998 0:00,Tacoma,WA,USA
Red Spade,Red Spade Chicken Hot Dogs,Hot Dogs,Meat,Deli,Food,8.85,4.3365,3,9/21/1998 0:00,Tacoma,WA,USA
Horatio,Horatio Fudge Brownies,Cookies,Snack Foods,Snack Foods,Food,4.77,2.0988,3,8/25/1998 0:00,Tacoma,WA,USA
High Top,High Top New Potatos,Fresh Vegetables,Vegetables,Produce,Food,11.55,3.927,3,3/5/1998 0:00,Tacoma,WA,USA
Dollar,Dollar Monthly Computer Magazine,Computer Magazines,Magazines,Periodicals,Non-Consumable,4.3,1.505,2,3/5/1998 0:00,Tacoma,WA,USA
High Quality,High Quality Scented Tissue,Paper Wipes,Paper Products,Household,Non-Consumable,9.96,3.486,3,4/8/1998 0:00,Tacoma,WA,USA
Washington,Washington Cranberry Juice,Juice,Pure Juice Beverages,Beverages,Drink,7.26,3.3396,3,3/5/1998 0:00,Tacoma,WA,USA
Carrington,Carrington Frozen Peas,Frozen Vegetables,Vegetables,Frozen Foods,Food,8.13,3.0081,3,2/8/1998 0:00,Tacoma,WA,USA
Horatio,Horatio Salted Pretzels,Pretzels,Snack Foods,Snack Foods,Food,8.31,3.6564,3,11/2/1998 0:00,Tacoma,WA,USA
Steady,Steady Silky Smooth Hair Conditioner,Conditioner,Bathroom Products,Health and Hygiene,Non-Consumable,4.35,2.001,3,11/2/1998 0:00,Tacoma,WA,USA
Colony,Colony Muffins,Muffins,Bread,Baked Goods,Food,7.72,2.6248,4,11/2/1998 0:00,Tacoma,WA,USA
Dollar,Dollar Monthly Home Magazine,Home Magazines,Magazines,Periodicals,Non-Consumable,5.07,1.7745,3,11/2/1998 0:00,Tacoma,WA,USA
Sunset,Sunset Copper Cleaner,Pot Cleaners,Kitchen Products,Household,Non-Consumable,2.67,1.1481,3,11/2/1998 0:00,Tacoma,WA,USA
Red Spade,Red Spade Cole Slaw,Deli Salads,Side Dishes,Deli,Food,1.94,0.8342,2,11/2/1998 0:00,Tacoma,WA,USA
Gorilla,Gorilla Head Cheese,Cheese,Dairy,Dairy,Food,10.96,4.2744,4,11/2/1998 0:00,Tacoma,WA,USA
Gorilla,Gorilla Low Fat String Cheese,Cheese,Dairy,Dairy,Food,11.72,5.5084,4,9/29/1998 0:00,Tacoma,WA,USA
Even Better,Even Better Large Curd Cottage Cheese,Cottage Cheese,Dairy,Dairy,Food,15.8,5.056,4,9/29/1998 0:00,Tacoma,WA,USA
BBB Best,BBB Best Oregano,Spices,Baking Goods,Baking Goods,Food,2.12,0.742,4,11/2/1998 0:00,Tacoma,WA,USA
Bravo,Bravo Canned String Beans,Canned Vegetables,Vegetables,Canned Foods,Food,7.77,3.8073,3,4/5/1998 0:00,Shawnee,BC,Canada
Dollar,Dollar Monthly Home Magazine,Home Magazines,Magazines,Periodicals,Non-Consumable,5.07,1.6224,3,4/5/1998 0:00,Shawnee,BC,Canada
Better,Better Chicken Soup,Soup,Canned Soup,Canned Foods,Food,11.94,5.4924,3,4/5/1998 0:00,Shawnee,BC,Canada
Pleasant,Pleasant Chicken Soup,Soup,Canned Soup,Canned Foods,Food,2.6,1.144,2,4/5/1998 0:00,Shawnee,BC,Canada
Faux Products,Faux Products Tartar Control Toothpaste,Personal Hygiene,Hygiene,Health and Hygiene,Non-Consumable,2.76,1.1316,3,4/5/1998 0:00,Shawnee,BC,Canada
Carrington,Carrington Low Fat French Fries,French Fries,Vegetables,Frozen Foods,Food,7.23,3.0366,3,4/5/1998 0:00,Shawnee,BC,Canada
Fort West,Fort West Fudge Cookies,Cookies,Snack Foods,Snack Foods,Food,6.6,2.508,3,4/5/1998 0:00,Shawnee,BC,Canada
Tri-State,Tri-State Lemons,Fresh Fruit,Fruit,Produce,Food,3.54,1.416,2,9/4/1998 0:00,Renton,WA,USA
Carrington,Carrington Frozen Sausage Pizza,Pizza,Pizza,Frozen Foods,Food,10.17,3.1527,3,9/4/1998 0:00,Renton,WA,USA
Tri-State,Tri-State Onions,Fresh Vegetables,Vegetables,Produce,Food,7.59,3.2637,3,9/4/1998 0:00,Renton,WA,USA
Hermanos,Hermanos Prepared Salad,Fresh Vegetables,Vegetables,Produce,Food,11.22,4.3758,3,9/4/1998 0:00,Renton,WA,USA
Red Wing,Red Wing Scented Tissue,Paper Wipes,Paper Products,Household,Non-Consumable,8.16,3.5904,3,9/4/1998 0:00,Renton,WA,USA
Thresher,Thresher Malted Milk Balls,Chocolate Candy,Candy,Snacks,Food,4.74,1.8486,3,9/4/1998 0:00,Renton,WA,USA
Bird Call,Bird Call Childrens Aspirin,Aspirin,Pain Relievers,Health and Hygiene,Non-Consumable,5.74,2.296,2,9/4/1998 0:00,Renton,WA,USA
Super,Super Canola Oil,Cooking Oil,Baking Goods,Baking Goods,Food,2.64,1.2672,2,9/4/1998 0:00,Renton,WA,USA
Better,Better Canned String Beans,Canned Vegetables,Vegetables,Canned Foods,Food,5.22,2.0358,3,9/28/1998 0:00,Torrance,CA,USA
Just Right,Just Right Fancy Canned Anchovies,Anchovies,Canned Anchovies,Canned Foods,Food,5.7,2.223,2,9/28/1998 0:00,Torrance,CA,USA
National,National Small Brown Eggs,Eggs,Eggs,Eggs,Food,4.38,1.971,2,9/28/1998 0:00,Torrance,CA,USA
Booker,Booker Low Fat String Cheese,Cheese,Dairy,Dairy,Food,4.02,1.4874,3,9/28/1998 0:00,Torrance,CA,USA
Super,Super Low Fat Apple Butter,Preserves,Jams and Jellies,Baking Goods,Food,5.04,2.0664,3,9/28/1998 0:00,Torrance,CA,USA
Hermanos,Hermanos Mushrooms,Fresh Vegetables,Vegetables,Produce,Food,6.96,2.5056,4,9/28/1998 0:00,Torrance,CA,USA
Red Wing,Red Wing AAA-Size Batteries,Batteries,Electrical,Household,Non-Consumable,11.07,3.9852,3,9/28/1998 0:00,Torrance,CA,USA
Ebony,Ebony New Potatos,Fresh Vegetables,Vegetables,Produce,Food,6.57,2.9565,3,10/28/1998 0:00,Ladner,BC,Canada
Pleasant,Pleasant Canned Tuna in Oil,Tuna,Canned Tuna,Canned Foods,Food,4.11,1.9317,3,10/28/1998 0:00,Ladner,BC,Canada
Ebony,Ebony Red Delcious Apples,Fresh Fruit,Fruit,Produce,Food,3.5,1.225,5,10/28/1998 0:00,Ladner,BC,Canada
Best Choice,Best Choice Potato Chips,Chips,Snack Foods,Snack Foods,Food,11.67,5.835,3,9/24/1998 0:00,Lake Oswego,OR,USA
Washington,Washington Orange Juice,Juice,Pure Juice Beverages,Beverages,Drink,7.77,2.331,3,9/24/1998 0:00,Lake Oswego,OR,USA
High Top,High Top Mushrooms,Fresh Vegetables,Vegetables,Produce,Food,7.74,2.9412,3,4/30/1998 0:00,Lake Oswego,OR,USA
High Top,High Top Walnuts,Nuts,Specialty,Produce,Food,5.44,2.5024,2,4/30/1998 0:00,Lake Oswego,OR,USA
Hilltop,Hilltop Mint Mouthwash,Mouthwash,Bathroom Products,Health and Hygiene,Non-Consumable,14.48,5.5024,4,4/30/1998 0:00,Lake Oswego,OR,USA
Imagine,Imagine Beef TV Dinner,TV Dinner,Frozen Entrees,Frozen Foods,Food,1.72,0.6192,2,9/24/1998 0:00,Lake Oswego,OR,USA
Imagine,Imagine Frozen Pepperoni Pizza,Pizza,Pizza,Frozen Foods,Food,10.38,3.5292,3,9/24/1998 0:00,Lake Oswego,OR,USA
Faux Products,Faux Products Apricot Shampoo,Shampoo,Bathroom Products,Health and Hygiene,Non-Consumable,11.92,5.2448,4,9/24/1998 0:00,Lake Oswego,OR,USA
Ebony,Ebony Plums,Fresh Fruit,Fruit,Produce,Food,10.29,4.0131,3,9/24/1998 0:00,Lake Oswego,OR,USA
Modell,Modell Pumpernickel Bread,Sliced Bread,Bread,Baked Goods,Food,3.12,1.4976,2,9/24/1998 0:00,Lake Oswego,OR,USA
Fort West,Fort West Dried Apricots,Dried Fruit,Snack Foods,Snack Foods,Food,7.23,3.3981,3,9/24/1998 0:00,Lake Oswego,OR,USA
Steady,Steady Silky Smooth Hair Conditioner,Conditioner,Bathroom Products,Health and Hygiene,Non-Consumable,4.35,1.653,3,9/24/1998 0:00,Lake Oswego,OR,USA
Sunset,Sunset 25 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,7.59,2.6565,3,5/3/1998 0:00,La Cruz,Sinaloa,Mexico
Fantastic,Fantastic Rye Bread,Sliced Bread,Bread,Baked Goods,Food,10.08,3.4272,4,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Token,Token Cream Soda,Soda,Carbonated Beverages,Beverages,Drink,2.58,0.8772,2,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
PigTail,PigTail Ice Cream Sandwich,Ice Cream,Frozen Desserts,Frozen Foods,Food,4.6,1.84,4,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Tell Tale,Tell Tale Sweet Peas,Fresh Vegetables,Vegetables,Produce,Food,6.57,3.2193,3,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Washington,Washington Apple Drink,Flavored Drinks,Drinks,Beverages,Drink,10.53,3.6855,3,8/3/1998 0:00,La Cruz,Sinaloa,Mexico
PigTail,PigTail Grape Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,1.48,0.666,2,5/3/1998 0:00,La Cruz,Sinaloa,Mexico
Jeffers,Jeffers Grits,Cereal,Breakfast Foods,Breakfast Foods,Food,4.58,1.6946,2,8/3/1998 0:00,La Cruz,Sinaloa,Mexico
Cutting Edge,Cutting Edge Sliced Chicken,Deli Meats,Meat,Deli,Food,6.99,2.3766,3,3/25/1998 0:00,La Cruz,Sinaloa,Mexico
Tri-State,Tri-State Asparagus,Fresh Vegetables,Vegetables,Produce,Food,1.56,0.546,2,4/3/1998 0:00,La Cruz,Sinaloa,Mexico
Hermanos,Hermanos Mandarin Oranges,Fresh Fruit,Fruit,Produce,Food,6.22,2.6746,2,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Fast,Fast Graham Crackers,Cookies,Snack Foods,Snack Foods,Food,2.79,1.1997,3,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Token,Token Apple Drink,Flavored Drinks,Drinks,Beverages,Drink,1.48,0.444,2,1/12/1998 0:00,La Cruz,Sinaloa,Mexico
Bravo,Bravo Fancy Canned Clams,Clams,Canned Clams,Canned Foods,Food,15.4,6.776,4,1/12/1998 0:00,La Cruz,Sinaloa,Mexico
Super,Super Oregano,Spices,Baking Goods,Baking Goods,Food,6.9,2.691,2,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Landslide,Landslide Creamy Peanut Butter,Peanut Butter,Jams and Jellies,Baking Goods,Food,4.2,1.932,3,5/3/1998 0:00,La Cruz,Sinaloa,Mexico
Nationeel,Nationeel Buttered Popcorn,Popcorn,Snack Foods,Snack Foods,Food,7.53,2.6355,3,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Cormorant,Cormorant Paper Plates,Paper Dishes,Paper Products,Household,Non-Consumable,5.1,1.887,3,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Musial,Musial Mint Chocolate Bar,Chocolate Candy,Candy,Snacks,Food,3.92,1.4112,4,4/30/1998 0:00,La Cruz,Sinaloa,Mexico
Nationeel,Nationeel Frosted Cookies,Cookies,Snack Foods,Snack Foods,Food,3.26,1.3366,2,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Walrus,Walrus Merlot Wine,Wine,Beer and Wine,Alcoholic Beverages,Drink,11.36,4.4304,4,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Better,Better Creamed Corn,Canned Vegetables,Vegetables,Canned Foods,Food,5.04,2.4696,4,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Ebony,Ebony Cauliflower,Fresh Vegetables,Vegetables,Produce,Food,5.56,2.224,4,8/3/1998 0:00,La Cruz,Sinaloa,Mexico
American,American Low Fat Bologna,Bologna,Meat,Deli,Food,8.61,2.9274,3,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Pleasant,Pleasant Fancy Canned Anchovies,Anchovies,Canned Anchovies,Canned Foods,Food,6.88,2.5456,2,7/8/1998 0:00,La Cruz,Sinaloa,Mexico
Sunset,Sunset 100 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,4.92,1.8696,3,7/8/1998 0:00,La Cruz,Sinaloa,Mexico
Excellent,Excellent Cola,Soda,Carbonated Beverages,Beverages,Drink,6.54,3.27,3,7/8/1998 0:00,La Cruz,Sinaloa,Mexico
Musial,Musial Mint Chocolate Bar,Chocolate Candy,Candy,Snacks,Food,2.94,0.9702,3,7/8/1998 0:00,La Cruz,Sinaloa,Mexico
Blue Label,Blue Label Canned Beets,Canned Vegetables,Vegetables,Canned Foods,Food,15.32,6.7408,4,9/14/1998 0:00,La Cruz,Sinaloa,Mexico
Blue Label,Blue Label Chicken Soup,Soup,Canned Soup,Canned Foods,Food,6.38,2.233,2,8/4/1998 0:00,Yakima,WA,USA
Ebony,Ebony Limes,Fresh Fruit,Fruit,Produce,Food,2.76,1.2972,3,8/4/1998 0:00,Yakima,WA,USA
Carrington,Carrington Frozen Pepperoni Pizza,Pizza,Pizza,Frozen Foods,Food,7.71,2.8527,3,10/2/1998 0:00,Yakima,WA,USA
Carrington,Carrington Fajita French Fries,French Fries,Vegetables,Frozen Foods,Food,6.66,2.664,3,8/4/1998 0:00,Yakima,WA,USA
Best Choice,Best Choice Frosted Cookies,Cookies,Snack Foods,Snack Foods,Food,5.18,2.4864,2,10/2/1998 0:00,Yakima,WA,USA
Better,Better Canned String Beans,Canned Vegetables,Vegetables,Canned Foods,Food,6.96,3.2016,4,8/4/1998 0:00,Yakima,WA,USA
Horatio,Horatio Sesame Crackers,Crackers,Snack Foods,Snack Foods,Food,7.89,3.7872,3,6/24/1998 0:00,Yakima,WA,USA
Giant,Giant Small Eggs,Eggs,Eggs,Eggs,Food,4.52,2.1244,2,6/24/1998 0:00,Yakima,WA,USA
Cormorant,Cormorant Plastic Forks,Plastic Utensils,Plastic Products,Household,Non-Consumable,11.92,4.8872,4,8/4/1998 0:00,Yakima,WA,USA
Lake,Lake Foot-Long Hot Dogs,Hot Dogs,Meat,Deli,Food,4.52,1.4464,2,10/2/1998 0:00,Yakima,WA,USA
Big Time,Big Time Apple Cinnamon Waffles,Waffles,Breakfast Foods,Frozen Foods,Food,7.38,2.3616,2,1/9/1998 0:00,Yakima,WA,USA
Fabulous,Fabulous Apple Juice,Juice,Pure Juice Beverages,Beverages,Drink,8.88,3.2856,3,1/9/1998 0:00,Yakima,WA,USA
American,American Corned Beef,Deli Meats,Meat,Deli,Food,7.95,2.703,3,1/9/1998 0:00,Yakima,WA,USA
Golden,Golden Fajita French Fries,French Fries,Vegetables,Frozen Foods,Food,3.18,0.9858,2,1/9/1998 0:00,Yakima,WA,USA
BBB Best,BBB Best Grape Preserves,Preserves,Jams and Jellies,Baking Goods,Food,7.77,2.331,3,8/4/1998 0:00,Yakima,WA,USA
Best Choice,Best Choice Chocolate Donuts,Donuts,Snack Foods,Snack Foods,Food,8.84,3.2708,4,8/4/1998 0:00,Yakima,WA,USA
PigTail,PigTail Home Style French Fries,French Fries,Vegetables,Frozen Foods,Food,2.43,1.0449,3,6/24/1998 0:00,Yakima,WA,USA
Cormorant,Cormorant 75 Watt Lightbulb,Lightbulbs,Electrical,Household,Non-Consumable,10.2,3.978,4,6/24/1998 0:00,Yakima,WA,USA
Great,Great English Muffins,Muffins,Bread,Baked Goods,Food,9.64,3.9524,4,11/17/1998 0:00,Yakima,WA,USA
Walrus,Walrus Light Wine,Wine,Beer and Wine,Alcoholic Beverages,Drink,4.58,1.9694,2,3/14/1998 0:00,Yakima,WA,USA
Plato,Plato Sesame Oil,Cooking Oil,Baking Goods,Baking Goods,Food,5.96,1.8476,4,3/14/1998 0:00,Yakima,WA,USA
BBB Best,BBB Best Apple Jam,Jam,Jams and Jellies,Baking Goods,Food,4.77,1.6218,3,8/4/1998 0:00,Yakima,WA,USA
Cormorant,Cormorant Glass Cleaner,Cleaners,Cleaning Supplies,Household,Non-Consumable,1.24,0.5208,2,11/17/1998 0:00,Yakima,WA,USA
Golden,Golden Frozen Chicken Breast,Frozen Chicken,Meat,Frozen Foods,Food,8.43,4.1307,3,11/17/1998 0:00,Yakima,WA,USA
Imagine,Imagine Frozen Pepperoni Pizza,Pizza,Pizza,Frozen Foods,Food,10.38,3.8406,3,6/24/1998 0:00,Yakima,WA,USA
Landslide,Landslide Decaf Coffee,Coffee,Hot Beverages,Beverages,Drink,6.93,3.2571,3,11/17/1998 0:00,Yakima,WA,USA
Johnson,Johnson Grits,Cereal,Breakfast Foods,Breakfast Foods,Food,7.05,2.8905,3,3/14/1998 0:00,Yakima,WA,USA
Fort West,Fort West Low Fat Chips,Chips,Snack Foods,Snack Foods,Food,3.46,1.2802,2,6/24/1998 0:00,Yakima,WA,USA
Great,Great Pumpernickel Bread,Sliced Bread,Bread,Baked Goods,Food,11.22,5.049,3,9/11/1998 0:00,Corvallis,OR,USA
Imagine,Imagine Lime Popsicles,Popsicles,Frozen Desserts,Frozen Foods,Food,11.76,4.2336,4,9/11/1998 0:00,Corvallis,OR,USA
Great,Great Blueberry Muffins,Muffins,Bread,Baked Goods,Food,10.52,3.8924,4,9/11/1998 0:00,Corvallis,OR,USA
Red Spade,Red Spade Pimento Loaf,Bologna,Meat,Deli,Food,8.05,3.22,5,9/11/1998 0:00,Corvallis,OR,USA
Imagine,Imagine Frozen Pepperoni Pizza,Pizza,Pizza,Frozen Foods,Food,10.38,4.9824,3,7/15/1998 0:00,Corvallis,OR,USA
Horatio,Horatio Potato Chips,Chips,Snack Foods,Snack Foods,Food,2.46,0.7626,3,7/15/1998 0:00,Corvallis,OR,USA
Best Choice,Best Choice Grape Fruit Roll,Dried Fruit,Snack Foods,Snack Foods,Food,5.34,1.602,3,7/15/1998 0:00,Corvallis,OR,USA
Super,Super Vegetable Oil,Cooking Oil,Baking Goods,Baking Goods,Food,11.1,3.441,5,7/15/1998 0:00,Corvallis,OR,USA
Shady Lake,Shady Lake Spaghetti,Pasta,Starchy Foods,Starchy Foods,Food,13.35,4.9395,5,7/15/1998 0:00,Corvallis,OR,USA
Pleasant,Pleasant Fancy Canned Clams,Clams,Canned Clams,Canned Foods,Food,3.95,1.9355,5,7/15/1998 0:00,Corvallis,OR,USA
Blue Label,Blue Label Regular Ramen Soup,Soup,Canned Soup,Canned Foods,Food,5.19,1.8165,3,5/10/1998 0:00,Corvallis,OR,USA
Even Better,Even Better Head Cheese,Cheese,Dairy,Dairy,Food,3.36,1.6464,4,5/10/1998 0:00,Corvallis,OR,USA
Pearl,Pearl White Zinfandel Wine,Wine,Beer and Wine,Alcoholic Beverages,Drink,5.76,2.8224,3,5/10/1998 0:00,Corvallis,OR,USA
Gorilla,Gorilla Head Cheese,Cheese,Dairy,Dairy,Food,5.48,1.918,2,8/3/1998 0:00,Corvallis,OR,USA
Fast,Fast Fudge Brownies,Cookies,Snack Foods,Snack Foods,Food,8.52,4.26,3,8/3/1998 0:00,Corvallis,OR,USA
